order_id,order_date,order_time,customer_id,item_name,category,price,quantity,weather,temperature,humidity,customer_mood,payment_method,dine_type,total_amount
723,2025-10-01,20:15,C1047,Muffin,Dessert,130,4,Rainy,23,87,Stressed,UPI,Takeaway,520
724,2025-04-18,20:56,C1042,Espresso,Coffee,150,4,Cloudy,27,65,Stressed,Card,Takeaway,600
725,2025-07-31,21:53,C1134,Green Tea,Tea,140,4,Hot,34,37,Romantic,Cash,Dine-In,560
726,2025-06-30,13:38,C1095,Pasta,Meal,320,3,Rainy,20,83,Romantic,Cash,Takeaway,960
727,2025-11-25,09:00,C1057,Masala Tea,Tea,120,2,Cloudy,26,74,Happy,UPI,Dine-In,240
728,2025-09-22,18:49,C1245,Muffin,Dessert,130,2,Windy,25,60,Sad,Cash,Dine-In,260
729,2025-05-14,09:43,C1189,Veg Sandwich,Snack,180,3,Windy,23,56,Sad,UPI,Takeaway,540
730,2025-07-13,20:56,C1118,Veg Sandwich,Snack,180,2,Sunny,28,53,Romantic,UPI,Takeaway,360
731,2025-04-12,11:44,C1134,Muffin,Dessert,130,2,Sunny,32,51,Energetic,UPI,Dine-In,260
732,2025-07-08,09:36,C1254,Latte,Coffee,200,1,Cloudy,27,72,Tired,UPI,Dine-In,200
733,2025-04-15,10:55,C1221,Muffin,Dessert,130,3,Sunny,31,51,Relaxed,UPI,Dine-In,390
734,2025-05-25,18:43,C1135,Hot Chocolate,Beverage,220,4,Sunny,29,45,Stressed,UPI,Takeaway,880
735,2025-05-08,12:37,C1166,Chicken Sandwich,Snack,240,4,Sunny,31,47,Tired,Cash,Takeaway,960
736,2025-12-18,10:45,C1286,Masala Tea,Tea,120,4,Cloudy,26,66,Happy,UPI,Dine-In,480
737,2025-06-20,21:15,C1130,Brownie,Dessert,160,3,Hot,38,35,Happy,Cash,Takeaway,480
738,2025-06-04,13:42,C1092,Green Tea,Tea,140,2,Hot,38,35,Energetic,Card,Dine-In,280
739,2025-09-15,14:59,C1073,Green Tea,Tea,140,4,Sunny,30,53,Sad,Card,Dine-In,560
740,2025-06-10,07:08,C1136,Brownie,Dessert,160,3,Cloudy,27,69,Stressed,Cash,Takeaway,480
741,2025-08-12,21:10,C1226,Green Tea,Tea,140,4,Windy,23,63,Tired,UPI,Dine-In,560
742,2025-03-18,07:14,C1060,Espresso,Coffee,150,1,Rainy,21,90,Sad,Card,Dine-In,150
743,2025-08-15,12:45,C1179,Cheesecake,Dessert,240,4,Rainy,20,85,Happy,UPI,Dine-In,960
744,2025-05-26,09:53,C1003,Espresso,Coffee,150,3,Cloudy,28,68,Energetic,Cash,Dine-In,450
745,2025-08-02,21:04,C1063,Hot Chocolate,Beverage,220,4,Cloudy,26,65,Stressed,Card,Takeaway,880
746,2025-10-30,21:06,C1246,Muffin,Dessert,130,3,Sunny,28,52,Tired,Card,Takeaway,390
747,2025-11-01,17:00,C1292,Green Tea,Tea,140,1,Cloudy,27,70,Romantic,UPI,Dine-In,140
748,2025-01-25,19:41,C1196,Iced Coffee,Coffee,210,3,Windy,22,63,Energetic,UPI,Takeaway,630
749,2025-05-11,09:15,C1207,Cold Coffee,Beverage,230,4,Sunny,29,47,Sad,Card,Dine-In,920
750,2025-03-03,11:31,C1068,Cold Coffee,Beverage,230,4,Cloudy,26,75,Energetic,Card,Dine-In,920
751,2025-07-08,15:12,C1217,Brownie,Dessert,160,4,Hot,37,39,Energetic,UPI,Takeaway,640
752,2025-07-08,16:11,C1115,Masala Tea,Tea,120,4,Sunny,32,50,Sad,Cash,Dine-In,480
753,2025-09-11,15:40,C1245,Chicken Sandwich,Snack,240,1,Sunny,31,46,Tired,Card,Dine-In,240
754,2025-03-07,17:57,C1283,Iced Coffee,Coffee,210,2,Cloudy,26,74,Happy,UPI,Dine-In,420
755,2025-09-20,08:32,C1131,Masala Tea,Tea,120,4,Sunny,32,49,Stressed,Cash,Dine-In,480
756,2025-09-15,07:07,C1043,Pasta,Meal,320,4,Sunny,29,51,Happy,Card,Takeaway,1280
757,2025-06-10,16:46,C1096,Brownie,Dessert,160,4,Cloudy,26,70,Tired,UPI,Dine-In,640
758,2025-02-10,18:38,C1060,Iced Coffee,Coffee,210,1,Rainy,20,83,Sad,UPI,Dine-In,210
759,2025-12-02,14:29,C1185,Pasta,Meal,320,4,Hot,38,42,Stressed,Cash,Takeaway,1280
760,2025-06-04,08:08,C1014,Espresso,Coffee,150,1,Sunny,28,48,Tired,UPI,Takeaway,150
761,2025-11-29,09:41,C1155,Hot Chocolate,Beverage,220,4,Windy,26,58,Happy,Card,Dine-In,880
762,2025-08-31,13:01,C1011,Latte,Coffee,200,2,Hot,37,42,Sad,Card,Dine-In,400
763,2025-04-14,11:36,C1222,Muffin,Dessert,130,4,Sunny,28,46,Romantic,Card,Takeaway,520
764,2025-10-24,16:46,C1250,Cheesecake,Dessert,240,3,Sunny,31,52,Energetic,UPI,Dine-In,720
765,2025-09-28,07:27,C1243,Veg Sandwich,Snack,180,3,Cloudy,26,75,Sad,UPI,Takeaway,540
766,2025-11-15,17:22,C1177,Brownie,Dessert,160,4,Sunny,30,48,Sad,Card,Dine-In,640
767,2025-09-17,10:37,C1200,Lemonade,Beverage,150,3,Hot,37,37,Stressed,Card,Takeaway,450
768,2025-08-30,19:54,C1067,Espresso,Coffee,150,2,Sunny,28,55,Sad,UPI,Dine-In,300
769,2025-03-22,16:31,C1108,Latte,Coffee,200,4,Hot,37,39,Relaxed,Cash,Dine-In,800
770,2025-01-10,12:56,C1033,Iced Coffee,Coffee,210,3,Cloudy,25,73,Happy,Card,Takeaway,630
771,2025-02-28,16:14,C1024,Latte,Coffee,200,2,Rainy,22,88,Tired,Cash,Takeaway,400
772,2025-03-19,20:44,C1057,Muffin,Dessert,130,1,Cloudy,27,72,Tired,UPI,Dine-In,130
773,2025-10-15,07:32,C1150,Latte,Coffee,200,2,Cloudy,25,70,Relaxed,Cash,Takeaway,400
774,2025-09-17,14:46,C1071,Muffin,Dessert,130,1,Sunny,30,50,Tired,UPI,Dine-In,130
775,2025-08-13,13:49,C1259,Cold Coffee,Beverage,230,1,Sunny,31,50,Stressed,UPI,Dine-In,230
776,2025-05-17,12:45,C1272,Cold Coffee,Beverage,230,4,Rainy,21,85,Tired,Card,Dine-In,920
777,2025-03-12,19:27,C1016,Masala Tea,Tea,120,4,Hot,38,45,Stressed,Card,Dine-In,480
778,2025-01-06,18:51,C1085,Cheesecake,Dessert,240,1,Sunny,30,51,Tired,Card,Dine-In,240
779,2025-07-21,19:02,C1267,Chicken Sandwich,Snack,240,2,Hot,34,45,Romantic,Card,Takeaway,480
780,2025-07-25,21:43,C1144,Pasta,Meal,320,3,Cloudy,26,70,Happy,Cash,Dine-In,960
781,2025-12-25,13:28,C1227,Chicken Sandwich,Snack,240,2,Hot,38,44,Romantic,Cash,Takeaway,480
782,2025-11-29,13:49,C1065,Hot Chocolate,Beverage,220,3,Sunny,32,50,Sad,Cash,Takeaway,660
783,2025-04-20,08:32,C1277,Cheesecake,Dessert,240,3,Cloudy,25,65,Happy,Cash,Takeaway,720
784,2025-05-04,20:49,C1191,Iced Coffee,Coffee,210,4,Hot,34,35,Tired,Card,Takeaway,840
785,2025-03-05,07:48,C1174,Chicken Sandwich,Snack,240,1,Rainy,24,83,Sad,UPI,Dine-In,240
786,2025-06-29,11:18,C1168,Chicken Sandwich,Snack,240,2,Cloudy,28,68,Happy,Cash,Dine-In,480
787,2025-07-04,14:06,C1218,Espresso,Coffee,150,4,Windy,22,56,Happy,UPI,Takeaway,600
788,2025-04-20,14:04,C1136,Green Tea,Tea,140,4,Cloudy,28,71,Tired,Cash,Takeaway,560
789,2025-11-22,13:28,C1259,Pasta,Meal,320,4,Cloudy,27,67,Relaxed,UPI,Takeaway,1280
790,2025-12-31,14:08,C1081,Pasta,Meal,320,1,Cloudy,27,72,Happy,Cash,Takeaway,320
791,2025-03-02,16:54,C1268,Masala Tea,Tea,120,1,Sunny,32,49,Happy,UPI,Dine-In,120
792,2025-07-10,11:23,C1216,Iced Coffee,Coffee,210,3,Rainy,21,85,Tired,UPI,Takeaway,630
793,2025-05-26,10:11,C1023,Muffin,Dessert,130,4,Sunny,32,50,Happy,Card,Takeaway,520
794,2025-10-21,11:36,C1071,Brownie,Dessert,160,3,Windy,25,64,Relaxed,Cash,Takeaway,480
795,2025-08-19,17:28,C1210,Espresso,Coffee,150,3,Sunny,32,55,Energetic,Card,Dine-In,450
796,2025-07-22,12:34,C1013,Cappuccino,Coffee,180,4,Cloudy,24,67,Romantic,Cash,Takeaway,720
797,2025-10-15,17:07,C1028,Chicken Sandwich,Snack,240,1,Sunny,32,53,Energetic,Cash,Dine-In,240
798,2025-09-01,15:57,C1141,Cappuccino,Coffee,180,1,Cloudy,28,67,Happy,UPI,Dine-In,180
799,2025-12-28,20:56,C1206,Veg Sandwich,Snack,180,4,Sunny,32,54,Stressed,Cash,Dine-In,720
800,2025-09-09,20:59,C1271,Cappuccino,Coffee,180,3,Rainy,23,83,Tired,Card,Takeaway,540
801,2025-05-12,08:07,C1046,Latte,Coffee,200,2,Sunny,29,49,Tired,UPI,Takeaway,400
802,2025-07-28,17:10,C1051,Cappuccino,Coffee,180,3,Sunny,28,49,Sad,Card,Dine-In,540
803,2025-07-31,21:20,C1123,Iced Coffee,Coffee,210,4,Hot,34,35,Relaxed,Cash,Dine-In,840
804,2025-09-10,15:48,C1238,Cheesecake,Dessert,240,4,Hot,36,35,Stressed,Cash,Takeaway,960
805,2025-02-03,14:01,C1052,Masala Tea,Tea,120,2,Hot,34,39,Energetic,UPI,Dine-In,240
806,2025-06-05,16:26,C1073,Brownie,Dessert,160,1,Windy,26,58,Tired,Card,Dine-In,160
807,2025-05-06,15:27,C1086,Lemonade,Beverage,150,4,Sunny,31,54,Stressed,UPI,Dine-In,600
808,2025-09-04,11:38,C1262,Iced Coffee,Coffee,210,4,Hot,35,44,Tired,Card,Dine-In,840
809,2025-03-24,18:34,C1072,Veg Sandwich,Snack,180,1,Rainy,23,84,Tired,Cash,Takeaway,180
810,2025-08-10,10:39,C1232,Cheesecake,Dessert,240,3,Hot,36,45,Stressed,Card,Dine-In,720
811,2025-12-06,12:21,C1069,Hot Chocolate,Beverage,220,4,Hot,36,35,Romantic,Cash,Dine-In,880
812,2025-11-08,14:00,C1251,Lemonade,Beverage,150,1,Cloudy,27,73,Romantic,Card,Dine-In,150
813,2025-11-29,17:04,C1181,Cheesecake,Dessert,240,1,Hot,37,45,Happy,Card,Takeaway,240
814,2025-07-18,09:53,C1005,Cold Coffee,Beverage,230,1,Sunny,30,48,Sad,UPI,Dine-In,230
815,2025-05-24,17:58,C1114,Pasta,Meal,320,3,Sunny,32,55,Stressed,UPI,Takeaway,960
816,2025-07-05,07:17,C1143,Brownie,Dessert,160,2,Sunny,31,46,Tired,Cash,Takeaway,320
817,2025-03-29,15:12,C1133,Chicken Sandwich,Snack,240,2,Sunny,29,46,Relaxed,Cash,Dine-In,480
818,2025-09-25,18:50,C1130,Iced Coffee,Coffee,210,2,Windy,22,65,Energetic,Cash,Takeaway,420
819,2025-01-02,13:41,C1209,Chicken Sandwich,Snack,240,1,Hot,36,41,Tired,Card,Dine-In,240
820,2025-12-15,15:29,C1143,Brownie,Dessert,160,3,Cloudy,24,68,Happy,Card,Takeaway,480
821,2025-06-11,07:25,C1116,Hot Chocolate,Beverage,220,3,Sunny,32,45,Romantic,Cash,Takeaway,660
822,2025-02-08,21:15,C1050,Hot Chocolate,Beverage,220,2,Rainy,20,93,Romantic,UPI,Takeaway,440
823,2025-08-10,19:01,C1123,Veg Sandwich,Snack,180,3,Windy,23,56,Sad,Card,Dine-In,540
824,2025-06-20,15:50,C1049,Hot Chocolate,Beverage,220,1,Windy,26,62,Tired,Cash,Takeaway,220
825,2025-10-24,08:05,C1227,Cappuccino,Coffee,180,1,Rainy,20,85,Happy,UPI,Takeaway,180
826,2025-11-09,17:27,C1196,Latte,Coffee,200,1,Cloudy,28,65,Stressed,Card,Dine-In,200
827,2025-11-13,19:26,C1052,Hot Chocolate,Beverage,220,1,Rainy,23,89,Energetic,Card,Dine-In,220
828,2025-08-21,15:21,C1035,Veg Sandwich,Snack,180,2,Sunny,28,54,Romantic,Cash,Dine-In,360
829,2025-10-21,09:40,C1096,Cheesecake,Dessert,240,3,Rainy,23,92,Sad,UPI,Dine-In,720
830,2025-01-23,07:08,C1278,Iced Coffee,Coffee,210,4,Cloudy,26,69,Energetic,UPI,Dine-In,840
831,2025-08-29,11:38,C1075,Green Tea,Tea,140,3,Rainy,20,91,Energetic,UPI,Dine-In,420
832,2025-09-17,20:53,C1104,Cheesecake,Dessert,240,1,Rainy,21,86,Romantic,UPI,Takeaway,240
833,2025-04-07,17:30,C1172,Pasta,Meal,320,4,Cloudy,26,74,Energetic,Cash,Takeaway,1280
834,2025-08-03,12:10,C1002,Latte,Coffee,200,4,Hot,34,42,Relaxed,Cash,Dine-In,800
835,2025-12-21,10:29,C1205,Veg Sandwich,Snack,180,2,Sunny,30,51,Relaxed,UPI,Dine-In,360
836,2025-07-05,07:04,C1100,Green Tea,Tea,140,1,Cloudy,25,69,Sad,Cash,Takeaway,140
837,2025-01-23,07:12,C1284,Hot Chocolate,Beverage,220,3,Sunny,30,47,Stressed,UPI,Dine-In,660
838,2025-04-11,07:11,C1195,Muffin,Dessert,130,3,Hot,34,45,Relaxed,Cash,Dine-In,390
839,2025-06-23,21:13,C1270,Iced Coffee,Coffee,210,4,Sunny,30,55,Relaxed,Cash,Takeaway,840
840,2025-12-31,08:07,C1192,Espresso,Coffee,150,2,Windy,23,63,Sad,Card,Takeaway,300
841,2025-11-22,10:58,C1127,Cappuccino,Coffee,180,2,Hot,36,37,Stressed,UPI,Takeaway,360
842,2025-03-06,20:32,C1034,Veg Sandwich,Snack,180,4,Sunny,28,52,Tired,UPI,Takeaway,720
843,2025-11-27,19:32,C1192,Green Tea,Tea,140,4,Cloudy,25,70,Romantic,Cash,Takeaway,560
844,2025-09-11,14:17,C1107,Veg Sandwich,Snack,180,4,Cloudy,28,75,Happy,UPI,Dine-In,720
845,2025-08-20,20:15,C1192,Masala Tea,Tea,120,2,Rainy,23,92,Relaxed,Card,Dine-In,240
846,2025-03-10,19:05,C1239,Iced Coffee,Coffee,210,4,Cloudy,25,74,Happy,Cash,Takeaway,840
847,2025-08-07,14:29,C1196,Masala Tea,Tea,120,4,Rainy,23,88,Stressed,UPI,Dine-In,480
848,2025-08-15,10:16,C1257,Chicken Sandwich,Snack,240,1,Rainy,20,87,Tired,Cash,Dine-In,240
849,2025-05-22,21:14,C1171,Latte,Coffee,200,1,Sunny,28,53,Relaxed,UPI,Takeaway,200
850,2025-05-09,11:47,C1279,Muffin,Dessert,130,3,Sunny,32,47,Tired,Card,Dine-In,390
851,2025-06-03,11:52,C1242,Green Tea,Tea,140,4,Hot,38,45,Happy,Cash,Dine-In,560
852,2025-07-23,10:14,C1283,Pasta,Meal,320,2,Rainy,24,92,Tired,Card,Takeaway,640
853,2025-06-24,19:05,C1231,Green Tea,Tea,140,2,Rainy,23,86,Sad,Cash,Dine-In,280
854,2025-07-11,09:36,C1182,Muffin,Dessert,130,2,Rainy,20,90,Tired,Card,Dine-In,260
855,2025-08-03,13:43,C1012,Cold Coffee,Beverage,230,4,Windy,26,59,Stressed,Cash,Dine-In,920
856,2025-03-13,09:21,C1274,Veg Sandwich,Snack,180,4,Hot,35,41,Happy,Card,Dine-In,720
857,2025-09-01,08:21,C1054,Veg Sandwich,Snack,180,4,Cloudy,26,66,Relaxed,Cash,Dine-In,720
858,2025-01-17,20:44,C1146,Veg Sandwich,Snack,180,4,Sunny,29,46,Sad,UPI,Dine-In,720
859,2025-05-30,17:33,C1168,Latte,Coffee,200,4,Sunny,32,45,Relaxed,Card,Takeaway,800
860,2025-03-22,08:08,C1106,Cheesecake,Dessert,240,4,Rainy,20,89,Tired,UPI,Dine-In,960
861,2025-06-08,13:52,C1104,Pasta,Meal,320,4,Sunny,32,49,Energetic,Cash,Takeaway,1280
862,2025-05-22,10:00,C1127,Espresso,Coffee,150,4,Sunny,31,54,Tired,Cash,Takeaway,600
863,2025-10-19,21:31,C1234,Brownie,Dessert,160,4,Cloudy,24,69,Romantic,Card,Takeaway,640
864,2025-07-20,16:52,C1222,Cold Coffee,Beverage,230,2,Rainy,21,92,Romantic,Card,Takeaway,460
865,2025-12-04,09:44,C1081,Veg Sandwich,Snack,180,1,Rainy,20,86,Tired,Card,Takeaway,180
866,2025-12-08,21:04,C1189,Pasta,Meal,320,2,Hot,37,43,Happy,UPI,Dine-In,640
867,2025-09-16,19:49,C1023,Green Tea,Tea,140,4,Rainy,22,86,Energetic,Card,Dine-In,560
868,2025-02-07,17:44,C1020,Chicken Sandwich,Snack,240,4,Rainy,23,86,Sad,UPI,Takeaway,960
869,2025-02-28,18:58,C1035,Espresso,Coffee,150,3,Cloudy,27,72,Sad,UPI,Dine-In,450
870,2025-08-13,09:30,C1052,Muffin,Dessert,130,3,Windy,23,55,Energetic,UPI,Takeaway,390
871,2025-03-05,15:47,C1079,Masala Tea,Tea,120,2,Sunny,28,55,Stressed,Card,Takeaway,240
872,2025-04-02,10:45,C1268,Cappuccino,Coffee,180,2,Rainy,20,93,Tired,Cash,Dine-In,360
873,2025-07-19,18:19,C1104,Brownie,Dessert,160,1,Cloudy,24,71,Tired,UPI,Takeaway,160
874,2025-05-03,10:05,C1099,Cappuccino,Coffee,180,4,Sunny,28,50,Tired,Cash,Dine-In,720
875,2025-04-23,21:06,C1056,Cold Coffee,Beverage,230,2,Cloudy,24,71,Energetic,Card,Takeaway,460
876,2025-10-15,17:12,C1119,Veg Sandwich,Snack,180,2,Hot,37,41,Happy,UPI,Dine-In,360
877,2025-07-02,12:11,C1235,Cappuccino,Coffee,180,4,Cloudy,24,71,Relaxed,UPI,Dine-In,720
878,2025-12-03,20:17,C1256,Chicken Sandwich,Snack,240,3,Sunny,29,51,Stressed,UPI,Dine-In,720
879,2025-05-09,08:38,C1163,Green Tea,Tea,140,4,Cloudy,25,70,Relaxed,Cash,Takeaway,560
880,2025-02-04,12:01,C1007,Veg Sandwich,Snack,180,4,Rainy,21,91,Energetic,UPI,Dine-In,720
881,2025-11-12,19:57,C1041,Latte,Coffee,200,3,Sunny,31,48,Energetic,UPI,Dine-In,600
882,2025-07-11,14:18,C1228,Hot Chocolate,Beverage,220,2,Rainy,20,86,Romantic,Cash,Takeaway,440
883,2025-03-10,11:20,C1148,Chicken Sandwich,Snack,240,1,Cloudy,27,75,Tired,UPI,Dine-In,240
884,2025-06-19,12:15,C1114,Hot Chocolate,Beverage,220,1,Hot,35,45,Romantic,Cash,Takeaway,220
885,2025-09-24,12:11,C1027,Brownie,Dessert,160,1,Sunny,31,46,Relaxed,Cash,Dine-In,160
886,2025-04-15,09:05,C1240,Espresso,Coffee,150,2,Sunny,28,51,Romantic,Card,Dine-In,300
887,2025-04-12,10:27,C1104,Espresso,Coffee,150,2,Rainy,24,90,Romantic,Card,Takeaway,300
888,2025-02-10,12:25,C1222,Masala Tea,Tea,120,2,Rainy,23,91,Energetic,UPI,Takeaway,240
889,2025-01-11,19:24,C1079,Masala Tea,Tea,120,1,Windy,24,64,Energetic,Cash,Dine-In,120
890,2025-05-12,13:29,C1037,Iced Coffee,Coffee,210,4,Sunny,32,54,Sad,Card,Dine-In,840
891,2025-08-29,10:09,C1208,Lemonade,Beverage,150,2,Sunny,32,50,Sad,Card,Takeaway,300
892,2025-07-11,13:31,C1290,Iced Coffee,Coffee,210,1,Rainy,20,84,Sad,UPI,Dine-In,210
893,2025-08-12,11:49,C1189,Lemonade,Beverage,150,3,Cloudy,27,75,Romantic,Cash,Dine-In,450
894,2025-11-30,13:59,C1015,Masala Tea,Tea,120,2,Sunny,28,50,Romantic,Cash,Dine-In,240
895,2025-05-14,16:29,C1083,Chicken Sandwich,Snack,240,2,Sunny,32,54,Romantic,UPI,Dine-In,480
896,2025-02-17,17:45,C1097,Lemonade,Beverage,150,4,Rainy,24,84,Energetic,Card,Dine-In,600
897,2025-08-07,11:44,C1294,Iced Coffee,Coffee,210,4,Cloudy,27,66,Happy,Card,Dine-In,840
898,2025-05-18,18:13,C1252,Lemonade,Beverage,150,4,Cloudy,24,67,Tired,UPI,Dine-In,600
899,2025-02-05,19:44,C1192,Masala Tea,Tea,120,4,Cloudy,27,67,Relaxed,UPI,Dine-In,480
900,2025-04-12,14:11,C1031,Cheesecake,Dessert,240,1,Rainy,21,85,Relaxed,Cash,Dine-In,240
901,2025-04-09,11:57,C1086,Muffin,Dessert,130,4,Rainy,24,84,Tired,UPI,Takeaway,520
902,2025-02-13,13:07,C1249,Iced Coffee,Coffee,210,1,Rainy,24,86,Sad,Cash,Dine-In,210
903,2025-01-05,07:17,C1268,Cold Coffee,Beverage,230,1,Cloudy,24,66,Relaxed,UPI,Takeaway,230
904,2025-11-05,15:48,C1173,Iced Coffee,Coffee,210,4,Rainy,22,92,Sad,Card,Takeaway,840
905,2025-06-11,20:15,C1170,Green Tea,Tea,140,4,Rainy,20,88,Tired,UPI,Dine-In,560
906,2025-08-22,20:44,C1128,Masala Tea,Tea,120,2,Sunny,28,53,Stressed,Card,Takeaway,240
907,2025-11-13,17:42,C1165,Muffin,Dessert,130,4,Cloudy,25,65,Romantic,UPI,Takeaway,520
908,2025-01-24,19:47,C1042,Green Tea,Tea,140,4,Sunny,31,51,Romantic,Card,Takeaway,560
909,2025-09-01,17:54,C1074,Pasta,Meal,320,1,Cloudy,26,74,Relaxed,Cash,Dine-In,320
910,2025-03-07,14:50,C1229,Latte,Coffee,200,3,Windy,26,62,Relaxed,UPI,Takeaway,600
911,2025-12-06,15:15,C1015,Hot Chocolate,Beverage,220,2,Sunny,28,46,Sad,UPI,Takeaway,440
912,2025-07-16,19:17,C1274,Hot Chocolate,Beverage,220,3,Cloudy,24,75,Relaxed,Cash,Takeaway,660
913,2025-02-16,19:44,C1176,Green Tea,Tea,140,2,Hot,38,36,Romantic,Card,Takeaway,280
914,2025-12-01,17:50,C1149,Cheesecake,Dessert,240,4,Windy,23,59,Happy,UPI,Dine-In,960
915,2025-02-15,12:47,C1066,Veg Sandwich,Snack,180,2,Cloudy,24,74,Stressed,Card,Takeaway,360
916,2025-10-23,18:00,C1164,Iced Coffee,Coffee,210,1,Cloudy,25,71,Sad,Card,Dine-In,210
917,2025-09-24,17:38,C1236,Veg Sandwich,Snack,180,2,Sunny,28,53,Tired,Card,Dine-In,360
918,2025-06-01,20:14,C1018,Brownie,Dessert,160,4,Sunny,30,47,Romantic,Cash,Takeaway,640
919,2025-06-08,15:44,C1111,Latte,Coffee,200,3,Hot,38,42,Romantic,Card,Takeaway,600
920,2025-12-27,13:03,C1027,Cold Coffee,Beverage,230,3,Sunny,29,48,Romantic,UPI,Takeaway,690
921,2025-07-20,11:52,C1217,Chicken Sandwich,Snack,240,2,Hot,38,41,Stressed,Cash,Takeaway,480
922,2025-06-28,19:25,C1100,Masala Tea,Tea,120,1,Cloudy,26,69,Romantic,Cash,Takeaway,120
923,2025-02-19,09:20,C1084,Cold Coffee,Beverage,230,1,Windy,24,62,Romantic,Cash,Dine-In,230
924,2025-08-15,18:30,C1186,Iced Coffee,Coffee,210,2,Sunny,29,55,Happy,Cash,Dine-In,420
925,2025-12-14,19:54,C1087,Espresso,Coffee,150,4,Hot,37,45,Tired,UPI,Dine-In,600
926,2025-07-02,14:11,C1077,Cappuccino,Coffee,180,1,Hot,36,44,Sad,Cash,Takeaway,180
927,2025-05-06,07:07,C1193,Hot Chocolate,Beverage,220,4,Rainy,24,85,Romantic,Cash,Dine-In,880
928,2025-08-26,20:52,C1062,Chicken Sandwich,Snack,240,4,Sunny,31,50,Happy,UPI,Dine-In,960
929,2025-03-04,14:41,C1141,Chicken Sandwich,Snack,240,2,Sunny,32,54,Sad,Cash,Dine-In,480
930,2025-10-31,09:24,C1033,Brownie,Dessert,160,4,Sunny,29,46,Stressed,Cash,Dine-In,640
931,2025-07-27,20:44,C1033,Cappuccino,Coffee,180,4,Cloudy,28,73,Sad,Cash,Dine-In,720
932,2025-04-17,17:57,C1229,Latte,Coffee,200,2,Hot,35,35,Energetic,Card,Dine-In,400
933,2025-01-21,09:36,C1064,Hot Chocolate,Beverage,220,2,Sunny,30,45,Happy,Cash,Takeaway,440
934,2025-07-06,15:10,C1151,Masala Tea,Tea,120,1,Sunny,28,53,Tired,Cash,Takeaway,120
935,2025-03-13,16:31,C1262,Pasta,Meal,320,3,Cloudy,26,74,Energetic,UPI,Dine-In,960
936,2025-12-06,20:02,C1283,Hot Chocolate,Beverage,220,1,Sunny,30,48,Relaxed,UPI,Takeaway,220
937,2025-05-23,09:46,C1084,Veg Sandwich,Snack,180,4,Sunny,30,49,Sad,Card,Takeaway,720
938,2025-02-12,11:43,C1138,Masala Tea,Tea,120,2,Cloudy,24,75,Romantic,Cash,Dine-In,240
939,2025-07-10,16:42,C1223,Chicken Sandwich,Snack,240,2,Rainy,21,88,Tired,Card,Dine-In,480
940,2025-11-06,10:04,C1169,Iced Coffee,Coffee,210,1,Cloudy,28,71,Happy,Cash,Dine-In,210
941,2025-07-05,21:21,C1051,Cold Coffee,Beverage,230,3,Sunny,29,49,Happy,Card,Dine-In,690
942,2025-07-13,08:50,C1251,Lemonade,Beverage,150,1,Sunny,30,54,Tired,UPI,Takeaway,150
943,2025-12-25,16:55,C1200,Iced Coffee,Coffee,210,3,Cloudy,24,67,Stressed,UPI,Takeaway,630
944,2025-12-14,19:34,C1263,Cheesecake,Dessert,240,4,Rainy,21,87,Happy,Cash,Dine-In,960
945,2025-12-03,09:09,C1215,Masala Tea,Tea,120,3,Sunny,30,48,Romantic,Cash,Takeaway,360
946,2025-04-04,14:22,C1118,Cold Coffee,Beverage,230,4,Cloudy,26,71,Energetic,Card,Dine-In,920
947,2025-06-06,13:49,C1085,Green Tea,Tea,140,1,Cloudy,24,68,Happy,Cash,Dine-In,140
948,2025-02-13,18:18,C1261,Cheesecake,Dessert,240,4,Windy,22,61,Romantic,Cash,Dine-In,960
949,2025-09-03,14:32,C1004,Chicken Sandwich,Snack,240,1,Rainy,24,86,Tired,Cash,Takeaway,240
950,2025-12-26,15:47,C1022,Green Tea,Tea,140,2,Hot,38,45,Energetic,Cash,Takeaway,280
951,2025-03-28,17:59,C1181,Lemonade,Beverage,150,2,Sunny,30,47,Energetic,UPI,Takeaway,300
952,2025-09-11,13:10,C1061,Green Tea,Tea,140,1,Rainy,21,91,Tired,Card,Takeaway,140
953,2025-09-05,11:16,C1157,Hot Chocolate,Beverage,220,1,Cloudy,28,71,Relaxed,Cash,Dine-In,220
954,2025-08-26,21:39,C1169,Muffin,Dessert,130,4,Sunny,28,54,Sad,Card,Takeaway,520
955,2025-02-24,07:22,C1252,Lemonade,Beverage,150,2,Rainy,20,84,Sad,UPI,Dine-In,300
956,2025-09-28,15:57,C1129,Espresso,Coffee,150,4,Sunny,31,45,Relaxed,UPI,Takeaway,600
957,2025-07-22,12:19,C1225,Green Tea,Tea,140,4,Hot,38,39,Happy,Cash,Takeaway,560
958,2025-03-24,09:22,C1146,Pasta,Meal,320,4,Sunny,29,46,Relaxed,UPI,Dine-In,1280
959,2025-07-22,13:47,C1137,Green Tea,Tea,140,1,Sunny,29,52,Romantic,UPI,Takeaway,140
960,2025-09-08,15:31,C1200,Cold Coffee,Beverage,230,2,Rainy,23,91,Romantic,UPI,Dine-In,460
961,2025-02-25,19:01,C1027,Espresso,Coffee,150,2,Rainy,20,93,Relaxed,Cash,Takeaway,300
962,2025-08-08,16:47,C1220,Cappuccino,Coffee,180,4,Rainy,22,90,Happy,UPI,Dine-In,720
